Time [s],AccX [m/s^2],AccY [m/s^2],AccZ [m/s^2],GyroX [rad/s],GyroY [rad/s],GyroZ [rad/s]
184.66,42.3585126,173.371205,-9.7351394,1.2618658e-05,-6.25017166e-05,1.88914124
184.68,50.7073964,169.839442,-9.7346473,5.31404271e-06,-6.50314947e-05,1.82955316
184.7,58.6340275,166.005343,-9.73414301,-1.21630155e-06,-6.7578933e-05,1.75931348
184.72,65.4420719,160.417805,-9.73363783,-6.9470988e-06,-7.00181942e-05,1.68234157
184.74,71.6912822,154.675027,-9.73313432,-1.19293136e-05,-7.22289164e-05,1.60255681
184.76,77.3911884,148.82449,-9.73263572,-1.61583888e-05,-7.42124108e-05,1.51995919
184.78,82.5547775,142.911188,-9.73214483,-1.96327187e-05,-7.59702559e-05,1.43454871
184.8,87.1981095,136.977429,-9.73166403,-2.23537047e-05,-7.75042011e-05,1.34632537
184.82,90.3835094,129.851641,-9.731207,-2.44067668e-05,-7.88000989e-05,1.25764501
184.84,93.0418775,122.819552,-9.73076884,-2.59084609e-05,-7.98463403e-05,1.17086344
184.86,95.213517,115.901381,-9.73035006,-2.69070214e-05,-8.06482979e-05,1.08598068
184.88,96.9376014,109.113065,-9.72995079,-2.74478432e-05,-8.12109966e-05,1.00299673
184.9,98.2519828,102.466715,-9.72957085,-2.75735313e-05,-8.15391074e-05,0.921911574
184.92,98.1053334,95.1003261,-9.72922297,-2.73459031e-05,-8.16733828e-05,0.843261739
184.94,97.5943368,87.9234893,-9.72889818,-2.68281042e-05,-8.16547635e-05,0.767583738
184.96,96.7581875,80.9328813,-9.72859563,-2.60603287e-05,-8.14877015e-05,0.694877572
184.98,95.6334709,74.1229956,-9.72831442,-2.50797502e-05,-8.11763555e-05,0.625143239
185,94.2542411,67.4865609,-9.72805354,-2.39206555e-05,-8.07246177e-05,0.55838074
185.02,91.5706973,60.4813272,-9.72782281,-2.26021404e-05,-8.01676301e-05,0.494349579
185.04,88.6832329,53.6521125,-9.72761431,-2.1138665e-05,-7.95399652e-05,0.432809262
185.06,85.6207548,46.9854073,-9.72742712,-1.95541588e-05,-7.88443682e-05,0.373759787
185.08,82.4100521,40.4672509,-9.72726035,-1.78708483e-05,-7.80834552e-05,0.317201154
185.1,79.075923,34.0834593,-9.72711316,-1.61093337e-05,-7.7259733e-05,0.263133365
185.12,74.6672493,27.600266,-9.72699059,-1.42661739e-05,-7.63924337e-05,0.211139344
185.14,70.1773053,21.2315936,-9.72688905,-1.23342248e-05,-7.55001332e-05,0.160802019
185.16,65.6263335,14.9617504,-9.72680786,-1.03267983e-05,-7.45842517e-05,0.112121388
185.18,61.0333583,8.77534162,-9.72674641,-8.25647468e-06,-7.36461727e-05,0.0650974534
185.2,56.4162793,2.65737697,-9.72670409,-6.13512437e-06,-7.26872541e-05,0.0197302135
185.22,50.9934008,-3.3402988,-9.72668002,-3.95157215e-06,-7.17164083e-05,-0.0243763577
185.24,45.5792369,-9.29868528,-9.72667627,-1.69250072e-06,-7.07419618e-05,-0.0676182864
185.26,40.1891579,-15.232643,-9.72669235,6.34078798e-07,-6.97643742e-05,-0.109995573
185.28,34.8380968,-21.1565558,-9.7267278,3.02032674e-06,-6.87841002e-05,-0.151508217
185.3,29.5406101,-27.0842724,-9.72678213,5.45857567e-06,-6.78015954e-05,-0.192156219
185.32,23.7279564,-32.7036738,-9.72684823,7.96114826e-06,-6.68216687e-05,-0.232281962
185.34,17.9943669,-38.3584095,-9.72693388,1.05413411e-05,-6.58486028e-05,-0.272227832
185.36,12.3537188,-44.0618542,-9.72703865,1.3192917e-05,-6.48820628e-05,-0.311993829
185.38,6.82007069,-49.8269249,-9.72716205,1.59094266e-05,-6.39217094e-05,-0.351579951
185.4,1.40770955,-55.6660268,-9.72730357,1.86842096e-05,-6.29672031e-05,-0.3909862
185.42,-4.22083497,-61.0296614,-9.72745037,2.15276465e-05,-6.20235012e-05,-0.430509869
185.44,-9.70792132,-66.4968925,-9.7276152,2.44501457e-05,-6.10950542e-05,-0.47044825
185.46,-15.0384852,-72.0795981,-9.72779751,2.74444883e-05,-6.01807491e-05,-0.510801345
185.48,-20.1967598,-77.7891899,-9.72799666,3.05028532e-05,-5.92794555e-05,-0.551569152
185.5,-25.1662269,-83.6365322,-9.728212,3.36168039e-05,-5.83900287e-05,-0.592751672
185.52,-30.0582491,-88.8530135,-9.72842628,3.6791435e-05,-5.75202395e-05,-0.634598691
185.54,-34.7454252,-94.2308488,-9.72865577,4.00308832e-05,-5.66773585e-05,-0.677359994
185.56,-39.2094444,-99.7800142,-9.72889973,4.3323996e-05,-5.58594517e-05,-0.721035583
185.58,-43.4308372,-105.509818,-9.72915736,4.66585101e-05,-5.50645473e-05,-0.765625456
185.6,-47.3889192,-111.428769,-9.7294278,5.00210098e-05,-5.42906409e-05,-0.811129614
185.62,-50.9968695,-116.562088,-9.7296914,5.34050795e-05,-5.35487004e-05,-0.857699343
185.64,-54.330193,-121.896939,-9.72996615,5.68023573e-05,-5.28492756e-05,-0.905485928
185.66,-57.3662721,-127.439743,-9.73025119,6.01943729e-05,-5.21896709e-05,-0.954489369
185.68,-60.0810175,-133.195735,-9.73054566,6.35609381e-05,-5.15671419e-05,-1.00470967
185.7,-62.4488255,-139.168759,-9.7308487,6.68800745e-05,-5.09789044e-05,-1.05614682
185.72,-64.2356531,-144.186352,-9.73114103,7.01237087e-05,-5.04334228e-05,-1.10870872
185.74,-65.6736976,-149.414576,-9.73144029,7.32619724e-05,-4.99390887e-05,-1.16230327
185.76,-66.737453,-154.852808,-9.73174594,7.62673569e-05,-4.94929705e-05,-1.21693045
185.78,-67.4000524,-160.498428,-9.73205753,7.91103635e-05,-4.9092132e-05,-1.27259028
185.8,-67.6332937,-166.346582,-9.73237478,8.17594342e-05,-4.8733655e-05,-1.32928275
185.82,-67.1304128,-171.035166,-9.73268208,8.41571962e-05,-4.84051716e-05,-1.38641693
185.84,-66.2191204,-175.892651,-9.73299488,8.62493858e-05,-4.80951286e-05,-1.4434019
185.86,-64.8776668,-180.90706,-9.73331378,8.80069841e-05,-4.78019775e-05,-1.50023765
185.88,-63.0838859,-186.063919,-9.7336396,8.94002547e-05,-4.75243611e-05,-1.55692419
185.9,-60.815347,-191.346123,-9.73397341,9.03987445e-05,-4.72611555e-05,-1.61346151
185.92,-57.7877202,-195.219858,-9.73430631,9.09332945e-05,-4.69530815e-05,-1.66857301
185.94,-54.353708,-199.15744,-9.73464994,9.09517188e-05,-4.6543089e-05,-1.7209821
185.96,-50.5080804,-203.135848,-9.73500659,9.04507386e-05,-4.60339952e-05,-1.77068877
185.98,-46.246799,-207.130705,-9.73537869,8.94300234e-05,-4.54291777e-05,-1.81769302
186,-41.5672028,-211.116435,-9.73576887,8.7892127e-05,-4.47326052e-05,-1.86199486
186.02,-36.3068926,-213.432259,-9.7361749,8.5817176e-05,-4.38524181e-05,-1.90205019
186.04,-30.7670288,-215.672951,-9.73660284,8.32156556e-05,-4.26996921e-05,-1.93631492
186.06,-24.968064,-217.817157,-9.73705536,8.01422523e-05,-4.12838401e-05,-1.96478906
186.08,-18.9321642,-219.845291,-9.73753484,7.6657061e-05,-3.96150148e-05,-1.9874726
186.1,-12.6831616,-221.739826,-9.73804333,7.28248906e-05,-3.77040437e-05,-2.00436555
186.12,-6.24542713,-221.792286,-9.73858033,6.87140571e-05,-3.5519082e-05,-2.01484508
186.14,0.210907564,-221.686025,-9.73914521,6.44084339e-05,-3.30293147e-05,-2.01828838
186.16,6.65223472,-221.420198,-9.73973817,6.00012044e-05,-3.02478436e-05,-2.01469545
186.18,13.0450997,-220.99752,-9.74035885,5.55871596e-05,-2.71880188e-05,-2.00406629
186.2,19.3564123,-220.424213,-9.74100632,5.12614789e-05,-2.38632796e-05,-1.98640089
186.22,25.3819637,-218.031539,-9.74167534,4.7105313e-05,-2.03515688e-05,-1.96261833
186.24,31.1391851,-215.525569,-9.74236184,4.31802712e-05,-1.67285216e-05,-1.93363766
186.26,36.6093307,-212.927291,-9.74306336,3.95500649e-05,-1.30038118e-05,-1.8994589
186.28,41.7754805,-210.259053,-9.74377723,3.62755911e-05,-9.18666827e-06,-1.86008204
186.3,46.6225234,-207.544255,-9.74450065,3.34142415e-05,-5.28577553e-06,-1.81550708
186.32,50.8316315,-203.212055,-9.74522178,3.09751089e-05,-1.40309294e-06,-1.7673045
186.34,54.598486,-198.90182,-9.74594006,2.89376006e-05,2.3628938e-06,-1.71704476
186.36,57.9310864,-194.638309,-9.7466531,2.73101621e-05,6.00958183e-06,-1.66472788
186.38,60.838489,-190.444564,-9.74735878,2.60993286e-05,9.53490936e-06,-1.61035385
186.4,63.3306087,-186.34183,-9.74805515,2.53096163e-05,1.29373481e-05,-1.55392266
186.42,65.0538492,-180.886732,-9.74872558,2.48994324e-05,1.6170016e-05,-1.49656968
186.44,66.3059334,-175.579129,-9.74937706,2.48116249e-05,1.91882928e-05,-1.43943024
186.46,67.1115876,-170.433449,-9.75000889,2.50261191e-05,2.19946197e-05,-1.38250436
186.48,67.4949639,-165.461471,-9.75062061,2.55232737e-05,2.45916496e-05,-1.32579202
186.5,67.4795163,-160.672495,-9.75121196,2.62838806e-05,2.69822091e-05,-1.26929324
186.52,66.7521776,-154.771117,-9.75176337,2.72679459e-05,2.91672299e-05,-1.21346904
186.54,65.611625,-149.080043,-9.75228861,2.84323711e-05,3.11484626e-05,-1.15878046
186.56,64.0859614,-143.601893,-9.75278818,2.97545803e-05,3.29300339e-05,-1.1052275
186.58,62.2018533,-138.337233,-9.75326268,3.1213265e-05,3.45159993e-05,-1.05281016
186.6,59.9845257,-133.284808,-9.75371281,3.2788361e-05,3.59103222e-05,-1.00152844
186.62,57.2304146,-127.315285,-9.75411787,3.44602176e-05,3.7130034e-05,-0.951404442
186.64,54.1476907,-121.559661,-9.75449525,3.62105316e-05,3.81922234e-05,-0.902460263
186.66,50.7609593,-116.012814,-9.75484584,3.80230028e-05,3.91007266e-05,-0.854695904
186.68,47.0933493,-110.668386,-9.75517055,3.98824112e-05,3.98591981e-05,-0.808111364
186.7,43.1665621,-105.51897,-9.75547021,4.17745945e-05,4.04711057e-05,-0.762706644
186.72,38.9449782,-99.6174912,-9.75572509,4.36967128e-05,4.09523517e-05,-0.718301275
186.74,34.4767405,-93.8957053,-9.75595302,4.56477121e-05,4.13186351e-05,-0.674714787
186.76,29.7815257,-88.3444704,-9.75615484,4.76173943e-05,4.15728325e-05,-0.631947181
186.78,24.8778873,-82.9539235,-9.75633131,4.95962303e-05,4.17176294e-05,-0.589998458
186.8,19.7833098,-77.7136003,-9.75648316,5.1575352e-05,4.1755522e-05,-0.548868615
186.82,14.6725649,-71.8749843,-9.75659365,5.35617422e-05,4.1697017e-05,-0.508295763
186.84,9.38776524,-66.1613445,-9.75667855,5.55635574e-05,4.1552355e-05,-0.468018006
186.86,3.94477003,-60.5614572,-9.75673851,5.75744089e-05,4.13233608e-05,-0.428035346
186.88,-1.64120602,-55.0635721,-9.75677409,5.95882152e-05,4.10116844e-05,-0.388347783
186.9,-7.35554523,-49.6554856,-9.75678584,6.15992051e-05,4.06188016e-05,-0.348955316
186.92,-12.7900743,-43.8061833,-9.75676186,6.36197222e-05,4.01509483e-05,-0.309551782
186.94,-18.3318003,-38.0163765,-9.75671402,6.56625639e-05,3.96140655e-05,-0.269831014
186.96,-23.9666058,-32.2733538,-9.75664281,6.77228603e-05,3.90089271e-05,-0.229793014
186.98,-29.6804818,-26.5638852,-9.7565487,6.97957262e-05,3.83361306e-05,-0.189437781
187,-35.4594797,-20.874276,-9.75643213,7.18762654e-05,3.75960919e-05,-0.148765316
187.02,-40.6603434,-14.9142878,-9.75628735,7.39797179e-05,3.67937389e-05,-0.107422179
187.04,-45.8994656,-8.94272321,-9.75612117,7.61209854e-05,3.59336408e-05,-0.0650549347
187.06,-51.1618579,-2.94543734,-9.75593407,7.82943506e-05,3.50153787e-05,-0.0216635816
187.08,-56.4320096,3.09224422,-9.75572654,8.04936762e-05,3.40383132e-05,0.0227518799
187.1,-61.693822,9.18546077,-9.7554991,8.27123916e-05,3.3001571e-05,0.06819145
187.12,-66.0903576,15.3553425,-9.7552527,8.49656371e-05,3.19130586e-05,0.115061305
187.14,-70.4438894,21.6086584,-9.75498869,8.7267063e-05,3.07801965e-05,0.163767621
187.16,-74.7353525,27.960485,-9.75470772,8.96067254e-05,2.96009709e-05,0.214310397
187.18,-78.9443777,34.4262258,-9.75441047,9.19735579e-05,2.83730455e-05,0.266689635
187.2,-83.0491893,41.0214856,-9.75409765,9.43553055e-05,2.70937404e-05,0.320905334
187.22,-86.0265748,47.4650385,-9.75377657,9.67590849e-05,2.57797358e-05,0.377362972
187.24,-88.855509,54.0545766,-9.75344352,9.91887183e-05,2.44470655e-05,0.436468029
187.26,-91.5093071,60.8035251,-9.75309942,0.000101624366,2.3091475e-05,0.498220503
187.28,-93.9591211,67.7248452,-9.75274522,0.000104043774,2.17082436e-05,0.562620395
187.3,-96.173812,74.8307694,-9.75238185,0.000106422104,2.0292161e-05,0.629667704
187.32,-97.0429379,81.5014328,-9.75202114,0.000108738635,1.88720906e-05,0.699506634
187.34,-97.6255575,88.3467655,-9.75165559,0.000110967885,1.74763311e-05,0.772281386
187.36,-97.8858683,95.3711605,-9.75128614,0.000113072883,1.60980521e-05,0.84799196
187.38,-97.7855775,102.576797,-9.75091364,0.000115012503,1.47298967e-05,0.926638356
187.4,-97.2838598,109.963184,-9.75053878,0.000116741192,1.33639858e-05,1.00822057
187.42,-95.3038222,116.540195,-9.75017402,0.000118178538,1.20246287e-05,1.09190568
187.44,-92.8826287,123.237344,-9.74980984,0.000119245578,1.07368634e-05,1.17686073
187.46,-89.9840569,130.036499,-9.74944602,0.000119892751,9.49337832e-06,1.26308572
187.48,-86.5712394,136.915462,-9.74908199,0.000120066801,8.28672761e-06,1.35058066
187.5,-82.6069344,143.847576,-9.74871675,0.000119710642,7.10940745e-06,1.43934555
187.52,-77.2214341,149.471374,-9.74835791,0.000118689599,5.9167644e-06,1.526557
187.54,-71.3124527,155.020911,-9.7479958,0.000116902957,4.66884544e-06,1.6093916
187.56,-64.873813,160.448564,-9.74762745,0.000114345101,3.36590087e-06,1.68784937
187.58,-57.9034935,165.70528,-9.74724951,0.000111015013,2.00916565e-06,1.76193031
187.6,-50.4039243,170.741024,-9.74685832,0.000106916214,6.00923037e-07,1.83163441
187.62,-41.9192277,173.9118,-9.74645441,0.000102008877,-9.82463145e-07,1.89312847
187.64,-33.0751031,176.722268,-9.74603184,9.63262526e-05,-2.85630219e-06,1.94257932
187.66,-23.9246195,179.129076,-9.74558695,8.99946232e-05,-5.00373677e-06,1.97998693
187.68,-14.5259059,181.097228,-9.7451167,8.31515592e-05,-7.40637986e-06,2.00535133
187.7,-4.94123177,182.600907,-9.74461885,7.59437018e-05,-1.00445423e-05,2.01867249
187.72,4.7463566,181.929956,-9.74409442,6.8525937e-05,-1.29179524e-05,2.01944117
187.74,14.3470777,180.777275,-9.74354581,6.10674517e-05,-1.60240149e-05,2.00714809
187.76,23.7915065,179.156763,-9.74297424,5.37428313e-05,-1.93383966e-05,1.98179327
187.78,33.0129669,177.093028,-9.74238187,4.67256696e-05,-2.28365669e-05,1.94337668
187.8,41.9487005,174.620769,-9.74177169,4.01855194e-05,-2.64940794e-05,1.89189835
187.82,50.0477132,170.187204,-9.74115289,3.42207337e-05,-3.01619091e-05,1.83089232
187.84,57.6607501,165.470469,-9.74053059,2.88593804e-05,-3.36983203e-05,1.76389267
187.86,64.772727,160.520843,-9.73990866,2.41570632e-05,-3.7090494e-05,1.69089939
187.88,71.3737433,155.389426,-9.73929086,2.01640632e-05,-4.03262639e-05,1.61191249
187.9,77.4589383,150.127493,-9.7386807,1.69247284e-05,-4.33941031e-05,1.52693196
187.92,82.1742387,143.442674,-9.73809194,1.43788237e-05,-4.62228455e-05,1.43919952
187.94,86.3217516,136.765296,-9.73752307,1.24170585e-05,-4.87484917e-05,1.3519569
187.96,89.9341634,130.128214,-9.73697566,1.10062276e-05,-5.09710207e-05,1.2652041
187.98,93.0446565,123.559874,-9.73645081,1.01142454e-05,-5.28907435e-05,1.17894112
188,95.686571,117.084608,-9.73594922,9.71013776e-06,-5.45082212e-05,1.09316795
188.02,96.841269,109.709063,-9.73548454,9.71882885e-06,-5.58497713e-05,1.00905128
188.04,97.55938,102.500573,-9.73504895,1.00561078e-05,-5.69442591e-05,0.927757796
188.06,97.882784,95.463902,-9.73464197,1.06804319e-05,-5.77962763e-05,0.849287489
188.08,97.8510038,88.6006706,-9.73426289,1.15532389e-05,-5.84104738e-05,0.773640361
188.1,97.5012008,81.9098357,-9.73391089,1.26388301e-05,-5.87915311e-05,0.700816414
188.12,95.7698164,74.7164541,-9.73359732,1.39061732e-05,-5.89807957e-05,0.630793157
188.14,93.7718429,67.7135053,-9.73331327,1.5327607e-05,-5.90194822e-05,0.563548101
188.16,91.540601,60.8903683,-9.73305778,1.68760837e-05,-5.89120933e-05,0.499081247
188.18,89.1069773,54.2353818,-9.73282988,1.85265123e-05,-5.8663146e-05,0.437392593
188.2,86.4995491,47.736147,-9.73262862,2.02556746e-05,-5.82771682e-05,0.37848214
188.22,82.7159651,41.0329597,-9.7324611,2.20623752e-05,-5.77811609e-05,0.321965507
188.24,78.8047392,34.4729022,-9.7323215,2.39493208e-05,-5.72011839e-05,0.267458315
188.26,74.7892774,28.0406041,-9.73220906,2.59011876e-05,-5.65403809e-05,0.214960562
188.28,70.6913946,21.7207769,-9.73212303,2.7903551e-05,-5.58019226e-05,0.16447225
188.3,66.531425,15.4983607,-9.73206272,2.99428599e-05,-5.49890097e-05,0.115993378
188.32,61.450395,9.30949677,-9.73202953,3.20293601e-05,-5.41153177e-05,0.069109848
188.34,56.3437921,3.19166416,-9.73202275,3.41757066e-05,-5.3193515e-05,0.0234075622
188.36,51.2285608,-2.87050795,-9.73204187,3.63727979e-05,-5.22253407e-05,-0.0211134794
188.38,46.1209058,-8.89194715,-9.73208637,3.86117988e-05,-5.1212569e-05,-0.0644532769
188.4,41.0363641,-14.8870655,-9.73215573,4.08841439e-05,-5.01570122e-05,-0.10661183
188.42,35.3139994,-20.6490071,-9.73224496,4.32024455e-05,-4.90654882e-05,-0.147953548
188.44,29.6430148,-26.4157838,-9.73235908,4.55804636e-05,-4.79439122e-05,-0.18884284
188.46,24.0375456,-32.2013981,-9.73249766,4.80114527e-05,-4.67927989e-05,-0.229279705
188.48,18.5116672,-38.0193802,-9.73266024,5.0488532e-05,-4.56126997e-05,-0.269264145
188.5,13.079445,-43.8827353,-9.73284635,5.3004693e-05,-4.44042073e-05,-0.308796158
188.52,7.30652632,-49.3381841,-9.73304478,5.55710907e-05,-4.31723713e-05,-0.348190622
188.54,1.64944249,-54.8698533,-9.73326588,5.81990571e-05,-4.19214358e-05,-0.387762417
188.56,-3.87752228,-60.4902501,-9.73350914,6.08813838e-05,-4.0650847e-05,-0.427511541
188.58,-9.25958988,-66.2114338,-9.733774,6.36103593e-05,-3.93600925e-05,-0.467437995
188.6,-14.4814417,-72.0449486,-9.73405988,6.63777636e-05,-3.8048709e-05,-0.507541779
188.62,-19.7463941,-77.3114394,-9.73435044,6.91904694e-05,-3.67234444e-05,-0.548094924
188.64,-24.833436,-82.7168783,-9.73466013,7.20545828e-05,-3.53903254e-05,-0.589369464
188.66,-29.7258117,-88.2721427,-9.7349883,7.4959639e-05,-3.40478865e-05,-0.631365397
188.68,-34.4057866,-93.9875592,-9.73533419,7.78942035e-05,-3.26947219e-05,-0.674082723
188.7,-38.8545946,-99.8727947,-9.73569705,8.08458417e-05,-3.13294981e-05,-0.717521444
188.72,-43.0629909,-105.03758,-9.73605711,8.38123294e-05,-2.99625344e-05,-0.761884933
188.74,-47.0266803,-110.39001,-9.73643133,8.67896465e-05,-2.86035948e-05,-0.807376566
188.76,-50.7248576,-115.938299,-9.73681887,8.97607535e-05,-2.72506433e-05,-0.853996342
188.78,-54.1353457,-121.689734,-9.73721885,9.27070362e-05,-2.590175e-05,-0.901744263
188.8,-57.2345432,-127.650497,-9.73763038,9.56082463e-05,-2.45551121e-05,-0.950620326
188.82,-59.8419416,-132.729497,-9.73803278,9.84443621e-05,-2.32226906e-05,-1.00065906
188.84,-62.1312564,-138.020303,-9.73844355,0.000101193069,-2.19163497e-05,-1.051895
188.86,-64.0777458,-143.525761,-9.73886194,0.000103827908,-2.06343855e-05,-1.10432815
188.88,-65.6551817,-149.247071,-9.73928722,0.000106320347,-1.93752992e-05,-1.15795849
188.9,-66.8358392,-155.183557,-9.73971877,0.000108639709,-1.81378331e-05,-1.21278604
188.92,-67.3326699,-160.050711,-9.74013819,0.000110738015,-1.69239805e-05,-1.26846225
188.94,-67.441817,-165.111579,-9.74056156,0.000112567649,-1.5736686e-05,-1.32463857
188.96,-67.1387147,-170.359328,-9.74098889,0.000114095701,-1.45765773e-05,-1.381315
188.98,-66.3978693,-175.784717,-9.74142035,0.00011528774,-1.3444658e-05,-1.43849154
189,-65.1929566,-181.375908,-9.74185633,0.000116107803,-1.23423559e-05,-1.4961682
189.02,-63.2178494,-185.667017,-9.74228413,0.0001164842,-1.12368076e-05,-1.55335257
189.04,-60.823819,-190.07292,-9.74271676,0.000116356419,-1.00977597e-05,-1.60905228
189.06,-57.9970363,-194.574479,-9.74315579,0.000115705199,-8.93128158e-06,-1.66326732
189.08,-54.7241898,-199.150439,-9.74360305,0.000114512767,-7.74397041e-06,-1.71599768
189.1,-50.9926847,-203.777448,-9.74406059,0.000112762875,-6.5429742e-06,-1.76724337
189.12,-46.5784299,-206.839738,-9.74452312,0.000110406429,-5.24875921e-06,-1.8154587
189.14,-41.8137056,-209.884118,-9.74499892,0.000107422906,-3.78546116e-06,-1.85909795
189.16,-36.70824,-212.886148,-9.74549083,0.000103844454,-2.16643182e-06,-1.89816113
189.18,-31.2735428,-215.821747,-9.7460016,9.97087437e-05,-4.05336416e-07,-1.93264824
189.2,-25.5229814,-218.667485,-9.74653392,9.50585903e-05,1.48392739e-06,-1.96255928
189.22,-19.3995673,-219.723546,-9.74708701,8.99329089e-05,3.56656193e-06,-1.98673609
189.24,-13.1371314,-220.64226,-9.74766274,8.43986709e-05,5.90590345e-06,-2.00402049
189.26,-6.76697965,-221.412587,-9.74826261,7.8548306e-05,8.48541193e-06,-2.0144125
189.28,-0.321246633,-222.026755,-9.74888761,7.2478507e-05,1.12890511e-05,-2.0179121
189.3,6.16729467,-222.480401,-9.74953821,6.62890212e-05,1.43014641e-05,-2.01451931
189.32,12.5636522,-221.079007,-9.75021155,6.00790648e-05,1.74867302e-05,-2.00454272
189.34,18.8038573,-219.529491,-9.75090403,5.39419876e-05,2.08110451e-05,-1.98829095
189.36,24.859996,-217.845298,-9.75161406,4.79696975e-05,2.4263668e-05,-1.96576399
189.38,30.7055503,-216.042531,-9.75233966,4.22524562e-05,2.78350536e-05,-1.93696185
189.4,36.3155043,-214.139683,-9.75307845,3.68777905e-05,3.15169577e-05,-1.90188451
189.42,41.4090201,-210.520457,-9.75382133,3.18962521e-05,3.52079096e-05,-1.86199509
189.44,46.1137916,-206.862639,-9.75456532,2.73264949e-05,3.88103484e-05,-1.81875667
189.46,50.4270121,-203.191847,-9.75530768,2.32032952e-05,4.23236382e-05,-1.77216926
189.48,54.3474997,-199.53308,-9.75604577,1.95582647e-05,4.57480838e-05,-1.72223286
189.5,57.8755383,-195.910508,-9.75677705,1.64195506e-05,4.90849109e-05,-1.66894746
189.52,60.6625086,-190.825045,-9.75748691,1.37631741e-05,5.22667112e-05,-1.61370862
189.54,62.9755982,-185.841099,-9.75817895,1.15407533e-05,5.52286264e-05,-1.55791189
189.56,64.8344093,-180.978205,-9.75885175,9.74053593e-06,5.797657e-05,-1.50155728
189.58,66.2586064,-176.253367,-9.75950414,8.35009e-06,6.05166668e-05,-1.44464478
189.6,67.2677426,-171.681138,-9.7601352,7.35631987e-06,6.28552058e-05,-1.3871744
189.62,67.5231091,-165.902245,-9.76072684,6.71402909e-06,6.49814389e-05,-1.32987115
189.64,67.3351295,-160.315739,-9.76129031,6.36981225e-06,6.68853834e-05,-1.27346005
189.66,66.731752,-154.928784,-9.76182571,6.2985352e-06,6.85743843e-05,-1.2179411
189.68,65.7397264,-149.746154,-9.76233329,6.47608683e-06,7.0055518e-05,-1.1633143
189.7,64.3845548,-144.770463,-9.76281345,6.87938698e-06,7.13355738e-05,-1.10957965
189.72,62.4092881,-138.801253,-9.76324632,7.47821645e-06,7.24303652e-05,-1.05690738
189.74,60.0695379,-133.050293,-9.7636483,8.24239453e-06,7.33556303e-05,-1.00546773
189.76,57.3917756,-127.515139,-9.7640202,9.15061348e-06,7.41175201e-05,-0.955260701
189.78,54.4009417,-122.191793,-9.76436284,1.01828059e-05,7.47217865e-05,-0.906286284
189.8,51.1204799,-117.074922,-9.76467707,1.13201293e-05,7.51737866e-05,-0.858544484
189.82,47.4387419,-111.139731,-9.76494314,1.25516278e-05,7.54921204e-05,-0.811917878
189.84,43.4773547,-105.401757,-9.76517931,1.38683447e-05,7.56951424e-05,-0.76628904
189.86,39.2580033,-99.853193,-9.76538645,1.52560194e-05,7.57872758e-05,-0.721657973
189.88,34.8010771,-94.4853403,-9.7655654,1.67012838e-05,7.57725859e-05,-0.678024675
189.9,30.1257257,-89.2887564,-9.76571694,1.81916526e-05,7.5654792e-05,-0.635389147
189.92,25.3152512,-83.43024,-9.76582356,1.97291224e-05,7.54472879e-05,-0.593515153
189.94,20.3015654,-77.7211774,-9.76590251,2.13174279e-05,7.51632756e-05,-0.552166457
189.96,15.1018995,-72.1510793,-9.76595449,2.2947719e-05,7.48057174e-05,-0.511343059
189.98,9.73263359,-66.7088797,-9.76598016,2.46116476e-05,7.43772928e-05,-0.471044961
190,4.20934676,-61.3830261,-9.76598012,2.63013684e-05,7.38804061e-05,-0.43127216
190.02,-1.15832752,-55.5494864,-9.76594098,2.80263568e-05,7.33232187e-05,-0.391735824
190.04,-6.66074917,-49.8035957,-9.76587686,2.97971481e-05,7.27137691e-05,-0.352147116
190.06,-12.2833639,-44.1332428,-9.76578829,3.16079858e-05,7.20538961e-05,-0.312506038
190.08,-18.0119567,-38.5258076,-9.76567576,3.34532834e-05,7.13451997e-05,-0.272812589
190.1,-23.832606,-32.9682192,-9.76553974,3.53276309e-05,7.05890398e-05,-0.233066768
190.12,-29.1986038,-27.0669494,-9.76537247,3.72449487e-05,6.97909507e-05,-0.192936241
190.14,-34.6323936,-21.1840814,-9.76518346,3.92195074e-05,6.89563628e-05,-0.152088673
190.16,-40.119702,-15.306058,-9.76497318,4.1246429e-05,6.80861155e-05,-0.110524061
190.18,-45.6460115,-9.41878708,-9.76474208,4.33206624e-05,6.71807918e-05,-0.0682424083
190.2,-51.196505,-3.50769697,-9.76449063,4.54369843e-05,6.62407062e-05,-0.025243713
190.22,-55.9989425,2.5640438,-9.76421756,4.76114682e-05,6.52725443e-05,0.0188573436
190.24,-60.7944169,8.68967677,-9.763927,4.98596387e-05,6.42828274e-05,0.0644460807
190.26,-65.5659873,14.8840359,-9.76361953,5.21748188e-05,6.32711613e-05,0.111522498
190.28,-70.2957536,21.1624128,-9.76329572,5.45496409e-05,6.2236793e-05,0.160086596
190.3,-74.9647709,27.540464,-9.76295618,5.69760165e-05,6.11785827e-05,0.210138375
190.32,-78.6113704,33.867033,-9.76260616,5.94672011e-05,6.01095078e-05,0.262098468
190.34,-82.1570628,40.3158086,-9.76224447,6.20344527e-05,5.90421974e-05,0.31638751
190.36,-85.5787331,46.9014517,-9.7618719,6.46649516e-05,5.79742821e-05,0.373005501
190.38,-88.8514499,53.63859,-9.76148931,6.73442286e-05,5.69028231e-05,0.431952441
