Time [s],Pos ECEF X [m],Pos ECEF Y [m],Pos ECEF Z [m],Vel ECEF X [m/s],Vel ECEF Y [m/s],Vel ECEF Z [m/s]
270,6378410.68807419,301.41888371503,-364.811969668885,1.26090891566622,2.02583429554463,12.3101896127445
271,6378409.31809779,298.398243781918,-353.825898086076,0.835076252951058,2.55792237161889,11.3847051212159
272,6378409.49001894,307.039318275137,-341.707001349926,1.01765961593421,3.48202541410326,10.3067309879722
273,6378409.00960473,306.071273611489,-333.664138623314,1.13842931926446,4.08695441927929,8.9069667971773
274,6378411.62893494,311.529228212186,-324.625548773277,0.958628647659936,5.20878933600737,7.63705999112348
275,6378412.0477749,320.815963656226,-316.323447192537,1.06597226403744,6.38211189826492,6.10001396862545
276,6378410.88583613,326.589360904936,-312.403124252123,0.87018604373611,7.88356146179862,4.95049638404568
277,6378414.94229353,336.350911066126,-305.997180650311,0.913861308638798,9.22658900231361,3.97444131864584
278,6378415.29350911,344.963962660579,-304.963448399764,0.993362528179925,10.260612626544,3.07058552120278
279,6378414.88728662,354.786185814796,-302.351533386599,0.85931620794586,11.4345029059346,2.35348596804678
280,6378416.58304724,365.774824502023,-298.856536279013,0.972680950241025,12.7743793001507,1.81689117448552
281,6378419.54828464,380.967554611625,-297.648579378706,1.07710264216706,13.1563955941837,1.94329926837259
282,6378418.78418192,392.686698022787,-293.885373501418,0.975625862337588,13.2814667026968,1.94460161589076
283,6378421.22792363,409.477553792804,-291.968120125974,1.10473671502256,14.0341413873129,2.23034330976201
284,6378422.1784533,421.49944987129,-291.127335702262,0.909500357352777,13.6569870209626,3.02246327210207
285,6378422.527651,434.819006020078,-287.751827936161,0.912851672515128,12.8132142471697,3.69112579796583
286,6378423.22421095,447.385678640615,-283.777930979006,1.22978655976888,12.5468172333788,4.73453292134467
287,6378423.35858661,460.279381876239,-278.751458443454,1.21043782895032,11.1835252317529,5.96745172164998
288,6378423.34009484,470.081654936875,-271.94691385672,1.08736469933438,9.79293946119789,6.94297549656887
289,6378425.0721104,483.448671650433,-264.88894920533,0.979730467559415,7.94139512858623,7.97664194511475
290,6378427.77105333,485.840559520796,-254.592672181755,1.14940399777323,5.90970808055981,9.27296795927125
291,6378426.62121201,490.104287883197,-244.788628414085,0.979665187361491,4.40330693878576,10.2462403560359
292,6378428.60503145,493.700910031978,-234.027104759142,1.01073800780688,1.78379000505127,11.1256165787208
293,6378430.65406764,496.757488504774,-224.308527861315,0.81307687124607,0.217575942409543,11.7362951883936
294,6378430.0794684,498.908532967246,-211.748388867478,1.04795630075791,-1.87992970825994,12.4704270636471
295,6378433.69859584,493.633943002758,-199.127778058417,1.00064210329947,-3.15638621575651,12.8244445861818
296,6378434.44281151,486.053324334221,-184.793152329432,1.1186030355122,-4.525858761861,12.8213532210213
297,6378434.99729129,482.106784692756,-171.691069617201,0.914195802412927,-5.75425365192389,12.775944297801
298,6378435.10967841,474.858077653758,-161.724903193335,1.10933332827483,-6.39110584199471,12.785652216936
299,6378437.72356057,470.440176821792,-146.238992437018,0.990246792385758,-6.63561686039566,12.3948393170103
300,6378435.12574998,467.731688707885,-135.511527198549,1.18123670966532,-6.37110652059764,12.0462731588159
301,6378437.64426158,458.182552208794,-122.930243828795,0.966255324279585,-6.15274685205726,11.2837983463038
302,6378437.70551326,452.831757282923,-112.819769033033,1.11933779538226,-4.85249567528416,10.9201586803372
303,6378440.66004534,454.480096972304,-100.016563048086,1.02852770656993,-3.90265494288596,10.4197641634941
304,6378442.85279694,444.972097733371,-91.551091403016,1.04179790570466,-2.71647481601245,10.0719540881303
305,6378441.08137014,445.094711460649,-81.7894060531359,1.04750975069004,-1.11441691961342,9.35177990449823
306,6378442.88841168,447.410917217744,-71.7449219517572,1.166482474663,1.16317045386035,9.11148470300235
307,6378442.51848414,445.272153780655,-63.0888162683591,1.02791481731453,2.41191374027789,8.70735477949286
308,6378444.13947168,451.252275457795,-55.4618012387154,1.11638309902566,4.65318877671655,8.472439977619
309,6378445.70952414,457.892211362536,-45.444150265601,0.912596341389747,6.11147222083294,8.55649620681328
310,6378446.16377525,465.318131252398,-37.5423755364914,0.855662694447341,7.43503949630381,8.58294410426565
311,6378447.18535834,469.315408571017,-30.5467208297728,1.04548898348742,8.66896820079956,8.84678842137173
312,6378448.12725049,478.739352950118,-19.4088389971515,0.947653677063984,9.61166447098849,9.16478982093597
313,6378450.13077765,487.590879574169,-11.4593390627838,1.07002556456592,9.76223574207092,9.58066586105504
314,6378451.55869286,497.671408390125,-2.82316711014389,0.912962156847492,10.2717335237336,9.84135629187967
315,6378452.67924468,509.722087315705,6.83878664538622,1.11933680960461,9.68704033676805,10.328220289081
316,6378453.74920033,517.181793044697,20.4396150338588,0.913351917769644,9.11769701367389,10.5140717222603
317,6378455.05779415,527.219800751365,29.198676989831,1.02809143216074,7.89721553898306,10.9892860220174
318,6378456.78860494,532.745280434811,40.0307052910926,0.998966869565551,6.56071997432057,11.4016561058953
319,6378455.90154661,541.42776252116,53.325147684235,0.890032621171692,4.53545299963278,11.4088717542038
320,6378455.92816111,542.768236898591,63.9682131555425,0.912964721685395,2.52360749747372,11.3089406078303
321,6378460.53138048,543.600818977394,74.7160954442368,0.971695755002402,0.921520785103474,11.2925920279999
322,6378460.06431035,544.734276465032,87.5015859078255,1.08544908117467,-2.13865535801503,11.0074006208989
323,6378457.66408313,543.064146654883,95.7415896595813,0.751294809712062,-3.84103783826436,10.5119308446739
324,6378460.17385982,535.428272553006,107.14728043048,1.03083763633386,-6.04317392346923,9.87788961266354
325,6378464.98122516,526.166005331774,115.572187556037,0.914681501581438,-7.88566019355505,9.35315466148965
326,6378461.5908398,520.819801969179,123.294437888772,1.00993427024143,-9.48431568935646,8.57696690844214
327,6378463.03886223,506.969342728203,132.58561608749,1.07657002611293,-10.7214205404678,7.97643826446014
328,6378464.43494945,502.527380341745,140.767275141933,0.857665170420458,-12.038578059327,7.60823512551991
329,6378466.51098966,484.582802197065,150.180356548559,1.03355125324156,-12.3000071681344,6.99032701187951
330,6378467.61579098,478.929744292904,155.113134942326,1.04627515096467,-12.7386190969355,6.37969130800908
331,6378470.33067997,461.566576862374,162.82951390406,1.07165655312831,-12.4854252956775,5.82957645120575
332,6378470.23983113,449.270369069539,168.015394220516,1.06043291120312,-11.942893349135,5.59773892538223
333,6378466.48500576,436.388831275755,172.059688502749,0.826196702546543,-10.6413435081306,5.87875916144274
334,6378473.39510166,422.568246191845,178.465862372946,1.1760115659738,-9.85347894554735,5.96886396241649
335,6378471.2798951,418.307671124773,183.66034712436,0.912976170603339,-8.5002925410627,6.25423238872751
336,6378475.2799211,410.599700474314,190.635913340047,0.992603613737763,-6.73715083544726,6.75504315938734
337,6378475.18944966,405.237058695665,198.706713972158,1.08698157340626,-5.55294656994265,7.53533356671397
338,6378476.05484973,398.064257491245,206.90092768203,0.885071231288361,-3.77313084082926,8.23699339260101
339,6378472.29898421,395.860548270227,215.558760760578,1.07673473267297,-2.14415053889809,8.99284277810101
340,6378477.30995499,392.744423373019,225.036740530668,0.853463759613405,-0.699352647525894,9.93695548010452
341,6378476.8961596,394.519360957886,234.19820101607,1.04652786586018,0.341243606352762,11.0602876595647
342,6378479.23555252,396.16131311172,246.964466856136,1.05385465660744,1.21323246785275,12.0588031309608
343,6378480.26010101,397.929759136931,260.251399467914,0.911706640133046,2.02590166542952,12.6423526154097
344,6378480.44842808,399.691815671049,271.342821640069,1.09224631823672,2.59613922942138,13.3859299916411
345,6378482.76220291,400.57311081209,284.118432415924,1.15671088829146,2.09428501137761,13.9402276887589
346,6378483.22580793,407.345349978054,298.535815807462,0.891450122184201,2.09068109400972,14.1060767512644
347,6378483.69447283,406.526092860031,312.939874415754,1.3097987734056,1.46953623666068,14.0146378200639
348,6378485.3373588,405.970383072037,327.340807125337,0.894825537991121,0.240356937945613,13.7543961788729
349,6378484.57907122,407.144378948343,340.678567674336,0.789384631584154,-0.744116668042371,13.2128976932675
350,6378488.57920522,407.84820521041,353.830355330276,1.2088766844657,-2.10121267195635,12.4075752808924
351,6378488.92562903,402.43520406393,367.739664030806,0.833752995462913,-3.88401993377192,11.2419169458688
352,6378486.45601679,396.462926182407,376.132285086715,1.02502982089623,-5.87269772852348,10.0775344765696
353,6378490.92847183,389.351960062714,383.890134362581,0.969588191610589,-7.28925530767872,8.33230973825941
354,6378491.40908082,383.378870130042,393.063495461936,0.994856266745336,-8.48036716131768,6.99431439011135
355,6378492.08415975,376.144419176903,400.114810931513,1.08738904956879,-10.3272244258376,5.27850465134838
356,6378494.354249,363.816035570274,403.469324359658,1.05023186234612,-11.6536822247256,3.79578915080291
357,6378496.33856314,349.618980818058,405.463460015606,1.06001095185194,-12.3859990924199,2.07755971775057
358,6378495.22629296,340.356074439254,406.774000783849,1.06376544238711,-12.7745294482104,0.77565719848223
359,6378494.13418481,326.128646186494,407.761896892603,0.788567201815418,-13.3511897924748,-0.499435300903497
360,6378498.18150221,311.149874463012,406.980564011209,1.06955534617032,-13.7478715413845,-1.42090438561999
361,6378499.60151393,297.500024664003,406.152340930813,1.0253169642169,-13.921757860107,-2.23615695591497
362,6378499.97033909,285.136093653248,403.551602474323,0.88705371462593,-13.6253007807742,-2.21830839481245
363,6378498.0546774,268.771770149849,401.609735181759,1.10203054043922,-13.1217273911104,-2.27678166169119
364,6378505.06746481,256.830886812385,398.593282186603,1.01669554724855,-12.5661243480897,-1.95992962101398
365,6378500.23910709,243.203582280094,395.731198476483,1.04492306141414,-11.9496575600962,-1.34257046732841
366,6378500.75002965,235.843589704697,394.781427224761,0.816632595170244,-10.9575785020293,-0.439302795119083
367,6378505.24258531,221.122324755433,393.931933010655,1.06517479631256,-9.86026335267466,0.898676167950853
368,6378506.62208966,211.279973576942,396.926832787809,1.02787604137612,-9.04606922096854,2.31121852218178
369,6378506.16070438,207.738578773865,399.878477717756,0.942867992187939,-8.19155421991862,3.78555759127414
370,6378503.49646795,195.883791091591,404.595812628036,0.911494044963172,-7.34077827912382,5.38358009371672
371,6378506.41829114,192.269140103005,412.381244497565,1.01622026741781,-6.75975658562799,7.1857341744416
372,6378509.03681162,186.096412322468,418.689377481996,0.963663007248792,-6.18202954705984,8.73271055006847
373,6378510.01349952,178.215696899184,429.722418701527,0.938284209322848,-5.83455332050396,9.86093022054013
374,6378509.42064391,175.584034059807,438.916662782067,1.21520827131534,-5.61058755974624,11.2730637987018
375,6378514.6390899,167.722610808469,450.794667910219,1.11413745218636,-5.99728894832831,12.1554661193295
376,6378511.05046105,160.583203558422,461.446496939405,1.10653455453306,-6.14822670457548,12.5224740192832
377,6378513.57809076,153.848134838269,475.761323376408,0.894621836040651,-6.17956149652324,12.5217495912595
378,6378516.10948375,148.808855976234,486.204878018798,0.942801189311126,-6.92775216089039,12.1630717863083
379,6378516.81615234,139.011660783308,499.898902947349,1.09590021851801,-7.52001121480432,11.7713458828309
380,6378518.2699191,132.587938401203,511.483049603518,0.945725317451759,-8.06412291802493,10.7689924790198
381,6378519.58864487,124.111360882911,520.885752800815,0.9263897104099,-8.58900556224725,9.4508031610452
382,6378517.67173846,113.602196170869,531.345827931314,0.972624549429858,-9.48005169083715,7.52708294324204
383,6378520.40460401,107.156602650872,536.235862930814,1.06998325524798,-10.000968808562,5.62475329349046
384,6378519.70470892,93.2813385406299,539.731398462025,1.20561436094367,-10.3461228477404,3.55420355109232
385,6378523.62898165,85.4857852054551,542.783483877154,1.05753350868315,-10.9597441337144,1.42657443793573
386,6378522.11431742,74.796598515745,544.865382149968,0.867935826451584,-11.1225505030314,-0.8291683617966
387,6378523.27411828,61.1176214997475,542.391804813273,0.901602547658143,-11.5653464770016,-2.97115460377843
388,6378522.89758672,50.8173596800551,537.659521691429,0.976643127488551,-11.4640048843754,-4.76751476825815
389,6378527.1292096,39.4796581545693,532.714263229078,0.965606107087082,-11.1370994388545,-6.57955417529235
390,6378525.57240919,27.021197745197,523.162367411629,0.920934183557464,-10.8929804528992,-8.05725181924357
391,6378527.65930867,15.8082493807805,516.831277317628,1.0070202102657,-10.6383646054869,-8.93277268864372
392,6378531.9631192,10.9932037074542,507.925429195154,1.06226875009533,-10.3855715102593,-9.90659635949434
393,6378530.0337515,-1.38493931102618,496.583352422555,0.917495518508298,-9.86381794274194,-10.1716768469999
394,6378532.95837331,-14.1852124192772,488.502972041386,0.893654462215276,-9.69315229414809,-10.1588476800606
395,6378532.02951143,-21.6591032467224,476.71818208363,1.16539033749655,-9.15858919536679,-9.26909649582556
396,6378531.22295632,-29.4901309371858,467.879059307915,0.796368064112837,-8.69321550927571,-8.38835440328863
397,6378534.01277861,-44.0739173815575,461.029537927327,0.895764120779369,-8.72779302481448,-7.27303112447553
398,6378536.07755928,-50.1585026890093,452.682067501109,0.851988280999002,-8.08276920216128,-5.84534401487984
399,6378537.23064239,-59.0146102617284,448.559842513742,0.960364057573186,-8.77162580079074,-4.29286038909987
400,6378534.37458781,-65.133083641237,445.422074576619,0.97705077127857,-8.66838245077001,-2.33243848753368
401,6378538.8219949,-73.4078233133935,442.498971133683,0.982779181123131,-8.62690728241416,-0.495333797728868
402,6378540.76027563,-85.5197603019531,444.083031901586,0.979628109460723,-9.42912315738612,1.24597458692935
403,6378541.85024014,-93.019294000038,446.080266645351,0.977826579945167,-9.84666632822748,2.69010569194991
404,6378544.05963932,-103.664485772607,449.200430484035,0.955668217085709,-10.1350134403156,4.24861941493659
405,6378542.85646177,-115.234816512015,454.213719649307,0.944459333633993,-10.7237840690742,5.21405323902998
406,6378544.22359168,-125.662040862109,459.683496498817,0.992790993322562,-11.7010061167256,6.15922050468368
407,6378543.30096734,-136.963812421052,467.53442043674,1.12657929692408,-11.8277103552328,6.61596479541912
408,6378541.25737528,-151.182890854138,473.647017786302,0.988596520115208,-12.0830272088742,6.3558242621189
409,6378541.72304819,-161.611900262303,479.936728786216,0.992847553021707,-12.8971495724688,6.32007817537287
410,6378547.74154138,-175.364988434145,484.505400327947,0.872956226099924,-12.8229897200839,5.55746726098832
411,6378548.08960175,-188.883009664579,489.144641364657,0.880308961400651,-12.6956960817774,4.40255741593791
412,6378549.60582476,-199.815054111008,492.185173297911,1.1461273033765,-12.6034430923533,2.99890995199239
413,6378548.88446038,-211.819010164265,494.653698144432,0.84400304991082,-12.2525545413416,1.4642843828966
414,6378551.25801402,-224.571377680769,494.816667616361,1.06878785098213,-11.6860589316652,-0.683142551861326
415,6378550.91016599,-235.54518030339,493.478483177251,0.97923973653074,-10.7835464937328,-2.58354202891409
416,6378554.47032824,-243.665382412229,492.34278939177,1.1130858812898,-10.0335464855862,-4.38574588162888
417,6378554.67232613,-256.205236393245,486.943176340071,1.1463796495977,-9.40182612053058,-6.43017979153824
418,6378556.8320355,-265.045596029321,479.119115813371,1.03981797116046,-7.70131999719892,-8.25634460805878
419,6378558.71119229,-275.821033384991,469.30380267993,0.992623684280561,-6.62697489331212,-10.0123341157451
420,6378558.0036779,-276.33822796546,459.681668731153,1.1011263642406,-5.7014134407805,-11.3469711228808
421,6378557.56507658,-282.726043351749,447.106524265576,1.26735511888246,-4.6516095392379,-12.4629963213978
422,6378557.72851767,-282.973695391804,432.761204827514,0.971813565329835,-3.77942812744655,-13.4750301656035
423,6378559.26618346,-287.877294154268,419.729077619581,0.951990834695936,-2.76080489704805,-13.787478843038
424,6378558.74050182,-295.249434928812,406.417504543969,1.07651537234442,-2.12651428010597,-14.0493051248713
425,6378562.62108908,-293.922618155455,391.780700200331,0.858271864215167,-1.83443352456245,-13.8057961003524
426,6378561.32857422,-294.135144879011,379.083291189618,1.08277350964514,-2.17131490713645,-13.2490246375389
427,6378566.08099503,-301.663776213433,367.131834344263,0.978111133650716,-1.6685922788342,-12.5413150392769
428,6378566.31164101,-302.288458994871,352.981970523039,0.96850113978202,-2.79606002981735,-11.5151596774602
429,6378566.6780478,-304.728642433235,342.766338414868,1.13903940563683,-3.04246331917728,-10.2124069758536
430,6378564.57749818,-309.667142175323,331.586674412339,0.808199786813233,-3.79607025601308,-9.09105774378779
431,6378568.10090776,-311.830256229068,327.087165729114,1.04511586908155,-5.19269788490035,-7.58469190108754
432,6378570.40324673,-318.114469921114,318.369533644345,0.960256470503326,-6.50084401864868,-6.37135013046072
433,6378570.19831231,-325.58479496581,309.1508525811,0.924033654941645,-7.99509607873814,-5.16000006655654
434,6378573.81632124,-332.855069695215,306.603162668044,0.903773080515889,-9.23750300110637,-4.05989662076015
435,6378571.95638283,-342.573766671646,304.863664751358,1.02673313531962,-10.3028563640925,-2.9883735497891
436,6378573.31533659,-355.862618023601,301.430849175602,1.15332028483338,-11.7786164766911,-2.5317653326744
437,6378574.29936281,-362.728089692986,299.0392795337,1.03953279074184,-12.9060080223059,-1.83625362893982
438,6378577.10430963,-379.961530131192,297.209586178296,0.898213826287643,-13.3483942539823,-1.97155869396761
439,6378576.5485623,-393.796805875368,296.196670079215,1.16540701589271,-13.5087672614466,-2.02252905884195
440,6378575.14758697,-405.451956960667,293.149609313535,1.09292425150025,-14.0930312859926,-2.21916492049691
441,6378576.277228,-419.818357013286,289.722753903226,0.898136243143615,-14.0676938154432,-2.87818461693792
442,6378578.50012678,-435.798100784368,288.314492722653,0.948887203522081,-13.0239816537806,-3.7251305367356
443,6378580.07744554,-445.040093982145,281.512282605328,1.03942406448179,-12.2539464995897,-4.72123453658107
444,6378582.95209108,-456.98850097215,279.698416842383,1.025610029723,-11.3057974201435,-5.67031177501249
445,6378582.41966491,-471.820573988895,269.470951744807,0.959363855514452,-9.87874866070167,-6.80808079103941
446,6378582.17660857,-478.602467930209,265.097580988704,1.06502670605918,-8.54547396859828,-7.97705627719641
447,6378584.62445869,-488.617455968453,253.895139274035,0.997502620907884,-6.36131704007637,-9.12218975045794
448,6378585.39544874,-489.643117928499,246.849241468566,1.07637382851479,-4.51163749314285,-9.88074979780704
449,6378582.42697118,-490.994284996247,236.026280738926,0.987592708493585,-2.19652829290979,-10.9808999056051
450,6378587.97587215,-495.376530553938,225.601075620698,0.85119844530066,-0.818507913659399,-11.8922245717087
451,6378589.32504454,-499.879521243492,212.237161773245,0.952887029280207,1.24648550338011,-12.3720958096635
452,6378588.5526841,-493.257107185466,198.804176933723,0.948835288960337,3.00758526574084,-12.7769786732998
453,6378591.65174346,-493.903142476988,186.822258356404,1.07898074246173,4.19105839953443,-13.1522011460721
454,6378589.05386898,-484.299557245258,174.524414186659,1.06534412025728,5.53886536321078,-12.8974624068707
455,6378591.83590765,-477.107415233109,162.085802772536,0.926339342723193,6.28541564547988,-12.9088257608321
456,6378592.7567229,-470.653478070378,147.249546975258,0.943214715101284,6.67588456311421,-12.2694438120827
457,6378592.18828981,-466.724895882063,136.781007456213,0.990417727545905,6.48141520949314,-11.9659967040265
458,6378595.87934206,-459.053865356288,122.090128850797,1.1435124753482,6.3337986996504,-11.6072788996629
459,6378598.0510571,-454.276973642926,113.698834170206,1.10389320731305,5.27559921353076,-10.7348032316829
460,6378597.19930976,-450.690262739866,101.969006949611,1.06182800885381,4.03004176388711,-10.3343785279407
461,6378597.56548069,-443.56267379914,93.8892987007927,1.03058601713713,2.85627844969535,-9.94469653901733
462,6378597.84370855,-444.106733937725,81.8470969324059,0.907711179143256,1.26130197964058,-9.34527060483134
463,6378600.11412976,-446.058487740172,71.8717309483468,0.958279279943435,-0.632552473633237,-9.04520099991302
464,6378599.92250763,-447.74440666788,64.210200499939,1.14321367665839,-2.66571021251047,-8.79555938311282
465,6378599.45471549,-449.584462867492,54.2974054656319,1.05563932966783,-3.99143772887895,-8.68965194678804
466,6378605.72594402,-453.841280840271,47.2718626801758,1.14762562522666,-5.7882923385713,-8.37585462449961
467,6378601.94167704,-462.29784657259,37.9881099272066,0.946101207029391,-7.37175056509167,-8.59144032136751
468,6378604.50042611,-469.374536766162,30.1051439086362,0.952183157105558,-8.54308826813282,-8.87559436528985
469,6378606.98276837,-477.613465349792,21.342181323337,1.04218440001401,-9.34586447348199,-9.16788412567428
470,6378606.92272349,-486.436530296385,11.28503683425,0.978155938033218,-10.1798747517811,-9.66276266935562
471,6378606.97237441,-497.644815416325,3.86264885982193,1.02311874681966,-9.81475482517712,-10.0281044850333
472,6378606.12931522,-509.385121680507,-6.60145904241414,0.91308369213449,-9.8093232771319,-10.1056884284429
473,6378611.25054394,-518.146684943623,-18.3429491977347,0.982996401600118,-9.07336393922763,-10.5970129511664
474,6378609.51477332,-528.492107288336,-30.3095950225532,1.04167528524849,-7.9896653648354,-11.0019475388661
475,6378613.28843689,-531.537427436848,-40.5940285479975,1.03666787222902,-6.13476423208048,-11.1524987327572
476,6378613.87291901,-536.712345458853,-53.2684335582027,0.83911470485292,-4.84383388360065,-11.4353716090459
477,6378614.31782384,-539.433034693844,-62.9861300310843,0.932690249600421,-2.74107607614346,-11.2413562162267
478,6378614.48331773,-541.616983121726,-75.0976392932588,0.952184427828515,-0.677133198016239,-11.1596567423954
479,6378615.56207305,-544.901882772181,-83.9990035132292,1.04640332873171,1.73778181876079,-10.8513329348017
480,6378616.12358923,-544.245042453372,-94.3772101817958,0.958543232423999,3.64805350524566,-10.50548796591
481,6378618.59886188,-536.995558672377,-106.579681819071,0.980654723172618,5.86046151708754,-10.0082258875653
482,6378616.94026847,-526.830551148364,-113.727906716921,0.903337607091549,7.69523711091546,-9.49901656996485
483,6378620.05884406,-524.021413281201,-125.919910285081,0.943553921443472,9.51996670772485,-8.85388014931865
484,6378622.52339531,-515.401781645785,-133.456189456029,0.989305115805928,10.8337855026156,-8.13657878141787
485,6378621.61660926,-500.82263563726,-140.921485641302,1.15380055287005,12.0350066513536,-7.47333540937972
486,6378621.27544953,-487.664167365749,-148.196989460046,0.771805080844238,12.2535157440393,-6.67365627425542
487,6378625.88007696,-476.610226774233,-154.628407971819,0.981321475942057,13.0267166026238,-6.28100819906792
488,6378622.83286869,-460.428111270847,-160.964634176752,0.979937656174258,12.5815803392121,-6.05317487743971
489,6378627.58615978,-447.874032357747,-166.639534937062,0.972588078975568,11.9376061507171,-5.80971466011563
490,6378628.01503157,-437.449875801252,-173.164285708265,1.05971062577345,11.3105816527154,-5.64511456924801
491,6378626.53395264,-428.758973702703,-178.969602102828,1.09544946748295,9.93490355168996,-5.9304179694997
492,6378629.31457024,-420.088693590584,-183.113137944843,0.976109283604178,8.89336386130146,-6.23489704531331
493,6378631.46604985,-412.361509083892,-190.431957402509,0.987641693846745,7.06007339509336,-6.79949744397008
494,6378632.99488339,-401.620220822661,-199.683221712303,0.941905953453709,5.20101230987762,-7.53688261282324
495,6378629.91416788,-401.302658068819,-205.931588464276,0.916815304676883,4.0779101097423,-8.34813348195914
496,6378632.58496737,-396.463519318294,-214.478572276867,1.0519919788561,1.71794360291824,-9.07931780806674
497,6378634.13433477,-395.718357098424,-222.446387933753,1.04013465103222,0.812754509650166,-9.93983456931159
498,6378631.46841501,-397.904362888569,-234.383570916055,0.929583082439009,-0.252185939756363,-11.1790113825481
499,6378639.59504997,-393.249205036433,-245.719792834941,0.931202766580745,-1.6491932340203,-11.792489745152
500,6378635.86351489,-397.521493382459,-258.032527366293,0.828861805565712,-2.24541503462055,-12.6566394669077
501,6378635.40162716,-395.107529125567,-269.949559260487,0.83777995803584,-2.26673938683118,-13.1713431282801
502,6378638.57152226,-402.681229567717,-284.894969821653,0.967969571500925,-2.72047280566184,-13.7992356674439
503,6378638.05657816,-403.992633658187,-300.831002166451,0.973248458472659,-2.18159512249987,-14.0596972968918
504,6378640.06819251,-404.517034111925,-312.478608744043,1.11116175235115,-1.42733660047897,-13.9949702780393
505,6378643.76758973,-405.862222597753,-327.486422430817,1.04769118098681,-0.390212944348565,-13.8222656472473
506,6378641.88767799,-407.839700426802,-341.225073166933,0.978312266085531,0.91997387296439,-13.0896253995214
507,6378642.36087205,-407.796216476227,-351.636094391725,1.11126813640381,2.16588916006484,-12.3430818321759
508,6378645.47670253,-403.434304088092,-366.108054452627,1.03907123272223,3.71912567261672,-11.2441465845058
509,6378646.51116831,-399.136520126838,-376.470192753152,1.13685629809332,5.49165295687723,-10.0452759385936
510,6378646.66904646,-392.629489607272,-385.786278889419,1.01954660680884,7.15041627915881,-8.54572853422359
511,6378649.09826024,-384.894387174578,-393.424910080208,1.13533586325463,8.50455191232731,-6.88972769455624
512,6378647.85625477,-376.454075227461,-399.296276009402,1.05687601530429,10.0874498803294,-5.40409191175033
513,6378650.45099403,-365.183169923798,-403.22102202475,1.01949566141393,10.796790394919,-3.83282563082273
514,6378650.0971179,-351.522127137423,-406.274812777043,1.00715856789273,12.1454572856665,-2.20277766953246
515,6378651.22251433,-341.284182776148,-408.714022928344,1.05216489868632,13.1190992835624,-0.694175769779211
516,6378653.95056167,-326.983626214727,-407.596040201562,1.02926845079878,13.4240069538619,0.506694143442258
517,6378652.23297768,-313.629029868507,-407.365924576254,0.980746299627801,14.2295731148138,1.32628444375003
518,6378657.7237249,-299.567913476274,-405.11593636543,0.864272419695978,13.7015045191447,2.294242785526
519,6378655.79609353,-288.941412653825,-403.051843769013,0.914428907175754,13.8104853317848,2.40795459252544
520,6378657.89182666,-268.811280907355,-399.585525433577,1.14858959878833,13.4607624202494,2.46481120467472
521,6378657.90860998,-258.163845504446,-398.24534110287,1.04081812415814,12.8164722452233,2.06423130311884
522,6378658.11462643,-247.464690554548,-396.723858099045,1.10365605470179,11.9449945146995,1.62084419872817
523,6378657.51804678,-237.82110347339,-395.147407010506,1.04527492969936,11.2766053718265,0.43482554230296
524,6378659.61234549,-225.434267585356,-396.914471196447,0.915853725036071,9.71756309203965,-0.751642053901559
525,6378660.45788955,-213.496721957346,-398.52520617118,1.10489425559643,9.21032043315222,-2.19914380967976
526,6378663.63059046,-206.882774586659,-399.47101429723,0.722021007335079,8.15726767284567,-3.68385443719758
527,6378664.71502305,-201.071739426984,-407.221143056583,0.959687748897024,7.40759597909031,-5.23417808947392
528,6378665.1645241,-190.927126082319,-412.126082054077,0.875104985527324,6.37170589514448,-7.01653967546551
529,6378667.15992106,-182.059253289014,-417.582228902877,0.960958457301472,6.21208054605421,-8.36660262221689
530,6378666.15005293,-178.919050295095,-428.515942525899,0.982386609605136,6.04609816106663,-9.96440874557118
531,6378668.10882413,-172.080891556595,-439.315916628696,1.07953944470974,5.92547986574926,-11.0163809605716
532,6378673.66650056,-163.827865658413,-449.057847375535,0.912352240859267,5.693340541186,-11.7967420310811
533,6378667.02300665,-161.835075886285,-462.137762273483,0.970817103226834,6.26683202666459,-12.4222145294041
534,6378670.7353557,-152.815831927964,-475.06353831506,0.998736944668456,6.41788980955694,-12.478158041507
535,6378672.80500283,-146.406999533515,-488.871078564385,1.07497934159162,6.28022512750675,-12.3552439174086
536,6378675.12001814,-142.066482168702,-499.787278133368,1.01494999942238,7.69762511681017,-11.7731489814215
537,6378672.83961767,-129.551237951577,-509.53127031321,1.07090700757673,8.04191555353151,-10.4853910892323
538,6378675.43766019,-122.989604225846,-520.620737257884,0.908358382049647,8.43246856038537,-9.37034489011658
539,6378676.07813804,-118.434799752209,-529.545144830774,0.97132143078342,8.7465661632602,-7.69682896668571
540,6378674.69360691,-105.749966947365,-534.662351607025,1.10927732969727,10.0343339652921,-5.71108700225816
541,6378679.78798139,-98.5274601007366,-541.037572925331,1.04360424720892,10.6963809502659,-3.87112844907769
542,6378680.47397097,-85.2461786452227,-545.838181274454,1.00301686245831,10.7935036152352,-1.61943616897421
543,6378681.9070311,-74.0093079213414,-543.058422791478,1.07898340091151,11.2473090839556,0.659964557162608
544,6378679.83001457,-60.9552371629392,-541.562736015229,1.00026719565335,11.5056749386566,2.91910287498718
545,6378682.60995114,-49.8754850082535,-537.981434513692,0.869847947417455,10.8805985644322,4.60535571593861
546,6378684.57734744,-37.3873016153285,-533.637761657406,0.928365060511731,11.3710565352147,6.69155626754828
