Time [s],Pos ECEF X [m],Pos ECEF Y [m],Pos ECEF Z [m],Vel ECEF X [m/s],Vel ECEF Y [m/s],Vel ECEF Z [m/s],Roll [deg],Pitch [deg],Yaw [deg]
567,6378704,173.860254755917,-484.662716898163,0.999999992887648,12.9163367987814,-5.50764256390435,-0.00465266798080937,4.07671567726998,113.093593642089
568,6378705,186.791698943015,-489.670505982232,0.999999992887649,12.916662551114,-4.45170651801118,-0.0047352498558775,4.18928444918194,109.016161150225
569,6378706,199.631529168082,-493.461270778972,0.999999992887648,12.7311412825133,-3.08162591313469,-0.00480912218773254,4.36845103342032,103.606667793111
570,6378707,212.189563834361,-495.747006002442,0.999999992887648,12.3526971399521,-1.45163843277395,-0.00487132508271221,4.59915004795693,96.7020846959508
571,6378708,224.273426244749,-496.299376566226,0.999999992887648,11.7840999384823,0.373612533283951,-0.00491936410750422,4.84995195176412,88.183671021224
572,6378709,235.698557775005,-494.958679868975,0.999999992887648,11.0382143711076,2.3220255899292,-0.0049513095676847,5.06740655729788,78.1199066753395
573,6378710,246.298220082988,-491.639701401027,0.999999992887648,10.1377269810018,4.31728298937896,-0.00496587340767466,5.18594024560348,66.9321888092004
574,6378711,255.932962887959,-486.334243407105,0.999999992887648,9.1143528900979,6.282237420666,-0.00496246030001825,5.16130324899888,55.4222781892843
575,6378712,264.499049177873,-479.110258304178,0.999999992887647,8.00755087076206,8.1422900038455,-0.00494119157875094,5.00292974837995,44.521574444062
576,6378713,271.935371195783,-470.107672077244,0.999999992887647,6.86280087293531,9.82860755805066,-0.00490289996218136,4.76650872598354,34.9242056151783
577,6378714,278.228456502002,-459.531130886341,0.999999992887648,5.72952128989454,11.2810361854659,-0.00484909624809582,4.51640008057119,26.9252179026746
578,6378715,283.41525084753,-447.64003985368,0.999999992887648,4.65872287637709,12.4505836853418,-0.00478190906264668,4.29901471946352,20.5144104395421
579,6378716,287.583469460927,-434.736380323858,0.999999992887648,3.70051130462952,13.3013645114275,-0.0047039995404454,4.13957724764944,15.546597272854
580,6378717,290.869425664755,-421.150885573618,0.999999992887647,2.90156005300817,13.8119268758425,-0.00461845537680114,4.04970587351325,11.8637356350042
581,6378718,293.453369840316,-407.228220907854,0.999999992887648,2.30267912236968,13.9759109370741,-0.00452866748958496,4.03516773063196,9.3558042393401
582,6378719,295.552496587798,-393.311849561184,0.999999992887648,1.93660270771285,13.8020183876132,-0.00443819471336363,4.10080389849405,7.98697480328678
583,6378720,297.411897310056,-379.729269523508,0.999999992887648,1.82611045824496,13.3133056952204,-0.00435062199630662,4.25284235447163,7.80996753770305
584,6378721,299.29384340185,-366.778278514738,0.99999999288765,1.9825826800328,12.5458442507046,-0.00426941725877195,4.49879322217578,8.97977288664399
585,6378722,301.465876260594,-354.71486651674,0.99999999288765,2.40507040317629,11.5468192923059,-0.00419779352423618,4.84360541292319,11.7655502725278
586,6378723,304.188249719854,-343.74325058297,0.999999992887648,3.07993753735363,10.3721643939462,-0.00413858045744208,5.27825903855311,16.538073783521
587,6378724,307.701314514788,-334.008459372165,0.999999992887648,3.98110548310209,9.08384839049078,-0.0040941124205843,5.75586975891568,23.6656348050743
588,6378725,312.213450484722,-325.591750292296,0.999999992887648,5.07090182125157,7.74694597284087,-0.00406613497379223,6.16329123171589,33.2070412637015
589,6378726,317.890139196206,-318.509006352415,0.999999992887648,6.30148544691381,6.42663120497701,-0.00405573558224246,6.33973416718491,44.4362222924897
590,6378727,324.844727725676,-312.712119324393,0.999999992887649,7.61679216105545,5.1852345849387,-0.00406330082855759,6.19475745666971,55.7539605696657
591,6378728,333.131365074988,-308.093227284703,0.99999999288765,8.95491866748861,4.07949900233833,-0.00408850110027803,5.80417099010347,65.507524100262
592,6378729,342.74049904848,-304.491544541242,0.999999992887649,10.2508404341222,3.15815836121992,-0.00413030383223355,5.3283480095302,72.8762457449184
593,6378730,353.597207552816,-301.702406377919,0.999999992887649,11.4393410921365,2.45994536182079,-0.00418701529388787,4.88738154067,77.8635031003737
594,6378731,365.562509370606,-299.488055238112,0.999999992887648,12.4580188777331,2.01211285692262,-0.0042563478076429,4.53361299705005,80.8250507142062
595,6378732,378.437661470248,-297.58962318172,0.999999992887648,13.250229718053,1.8295274263729,-0.00433551175499381,4.27854107822315,82.1383497128961
596,6378733,391.971309317243,-295.739720756814,0.999999992887649,13.7678272819782,1.91436562316796,-0.00442132648974435,4.11794456037774,82.0837628299945
597,6378734,405.869220114813,-293.675026561261,0.999999992887648,13.9735676973709,2.2564141135426,-0.00451034743194089,4.04432403664156,80.8269849000907
598,6378735,419.806202973949,-291.148285064844,0.999999992887648,13.8430604019837,2.83394607800025,-0.00459900349058275,4.05127243351822,78.4300550363748
599,6378736,433.439710810936,-287.939161646819,0.999999992887649,13.366166158708,3.61511914146094,-0.00468373927280568,4.13385403089748,74.8651845703746
600,6378737,446.424531680342,-283.863470867042,0.999999992887649,12.5477677602496,4.55981604430068,-0.00476115698307464,4.28652021297771,70.0287443965918
601,6378738,458.427916666016,-278.78038311095,0.999999992887648,11.4078672602016,5.62182937594765,-0.00482815179557261,4.49846601079392,63.7654700434913
602,6378739,469.144460553171,-272.597321287798,0.999999992887649,9.98099439754137,6.75127688053356,-0.00488203538307876,4.7461160990628,55.9246929876883
603,6378740,478.310052098963,-265.27237778827,0.99999999288765,8.31494279280333,7.89712476750113,-0.0049206429184723,4.98523108493431,46.4758923919161
604,6378741,485.714243144283,-256.814206476388,0.99999999288765,6.46888199399279,9.00969348965515,-0.00494241953835299,5.15247425424714,35.6775782669549
605,6378742,491.210448904244,-247.279468934077,0.99999999288765,4.51092304561036,10.0430236587423,-0.00494648165231374,5.18970375821818,24.1872532701351
606,6378743,494.723482921476,-236.768032407844,0.999999992887648,2.51524153760505,10.9569889227232,-0.00493265254567975,5.08212142255637,12.9281680386094
607,6378744,496.254045404267,-225.416223215614,0.999999992887645,0.558883794796222,11.7190572102456,-0.00490146884886289,4.86996270129511,2.72998881572624
608,6378745,495.879917873578,-213.388528700167,0.999999992887648,-1.28160206452753,12.3056209772926,-0.00485415910562712,4.61859164899373,-5.94612964860039
609,6378746,493.753764148881,-200.868209000115,0.999999992887647,-2.93355884185047,12.7028399666649,-0.00479259484638589,4.38344408023632,-13.0040562113123
610,6378747,490.097590998331,-188.047323876533,0.99999999288765,-4.33148269318784,12.906965343751,-0.0047192158171313,4.19791658450078,-18.5516408667243
611,6378748,485.194074206941,-175.116697741057,0.999999992887647,-5.42000566327041,12.9241406182902,-0.00463693247152094,4.07822016363143,-22.7519913647793
612,6378749,479.375100307069,-162.256337348818,0.99999999288765,-6.15646009053921,12.7697011739063,-0.0045490105456482,4.03178637700651,-25.7396259257217
613,6378750,473.008004017043,-149.626782142231,0.999999992887664,-6.51290453247062,12.4670191913411,-0.00445894008974681,4.06342480489308,-27.5832725600373
614,6378751,466.480090431677,-137.361809030434,0.999999992888583,-6.47751443455263,12.0459630402222,-0.00437029717194833,4.17865266104316,-28.2686224909067
615,6378752,460.182114015897,-125.56283469742,0.999999992888579,-6.05526897666777,11.5410587398946,-0.00428660099244825,4.38464373863939,-27.6849733200544
616,6378753,454.491439457539,-114.295263576124,0.999999992888579,-5.26789709583069,10.9894549623985,-0.00421117401238005,4.68824394495568,-25.6114269433755
617,6378754,449.755629794904,-103.586923407298,0.999999992888577,-4.15307915916805,10.4288016165144,-0.00414700948409432,5.08834911775072,-21.7143170865617
618,6378755,446.277193804862,-93.4286183428003,0.999999992888579,-2.76293460335055,9.89515492702724,-0.00409665231116811,5.55755882247322,-15.6012007805602
619,6378756,444.300177834088,-83.7767176158733,0.999999992888581,-1.16185850202845,9.42101901187155,-0.00406209790730037,6.01254610710352,-7.03097835327143
620,6378757,443.999209041965,-74.5575916007351,0.999999992888581,0.57620004556844,9.03362545377523,-0.00404471270937236,6.30365677189773,3.64916101574489
621,6378758,445.471490823592,-65.6736120005561,0.999999992888579,2.37089899006468,8.75353873589627,-0.00404517971697737,6.29285858981797,15.1545331277513
622,6378759,448.732121727574,-57.0103537151034,0.999999992888579,4.13896465407071,8.59365738780029,-0.00406347169720059,5.98624568879728,25.71646501409
623,6378760,453.712962300785,-48.4445765865312,0.999999992888579,5.79779986683988,8.55865921405621,-0.00409885221731069,5.52721745654164,34.1141156611556
624,6378761,460.265116630886,-39.8525286112724,0.999999992888579,7.26907822300055,8.6449151639749,-0.00414990467384598,5.06191899305209,40.0585054571005
625,6378762,468.164934085149,-31.1181000706756,0.999999992888581,8.4821638409292,8.8408714748401,-0.00421458941866417,4.66886063802695,43.813483677004
626,6378763,477.123279215965,-22.1403708493863,0.999999992888579,9.37720339450036,9.12787495773227,-0.00429032470938399,4.37275658046096,45.7716893098455
627,6378764,486.797671219827,-12.8401301786652,0.999999992888577,9.90775160129397,9.48139296071451,-0.00437408937144059,4.17375039066843,46.25947896624
628,6378765,496.806765409596,-3.16500713055211,0.999999992888577,10.0428121199518,9.87255882609645,-0.00446254344181843,4.06483574648672,45.4895767683529
629,6378766,506.74654380055,6.90707175914588,0.999999992888579,9.76820199498584,10.2699566112046,-0.00455216127786228,4.03893581246778,43.5653861725908
630,6378767,516.207504954323,17.3662884662768,0.999999992888577,9.08717818983242,10.6415463301466,-0.00463937150769345,4.09062526854363,40.4948951627919
631,6378768,524.792098205564,28.1712909157969,0.999999992888579,8.02029797510456,10.9566236331431,-0.00472069978866876,4.21501436573556,36.2040270501137
632,6378769,532.131636382259,39.2514822920992,0.999999992888579,6.60451946207569,11.1877060412741,-0.00479290701110381,4.40423770923813,30.5546326367347
633,6378770,537.901944628249,50.5111162031772,0.999999992888579,4.89158280569637,11.3122416905391,-0.00485311819380128,4.6410915115723,23.3840336203872
634,6378771,541.837059865902,61.834971833061,0.999999992888579,2.94574497377278,11.3140458138261,-0.00489893696523132,4.89061339146646,14.593238949052
635,6378772,543.740383182908,73.095295180227,0.999999992888577,0.840970003229924,11.1843844340393,-0.0049285413935299,5.09596999597056,4.29963086312394
636,6378773,543.492801961034,84.159620880347,0.999999992888577,-1.34229898975197,10.9226432317125,-0.00494075622513506,5.19232952916474,-7.00647950618252
637,6378774,541.05743463172,94.8990377425878,0.999999992888576,-3.52064122258476,10.5365413486311,-0.00493509978012959,5.14293285405829,-18.4767854943399
638,6378775,536.480802307842,105.196432754309,0.999999992888577,-5.61127633616011,10.0418738842632,-0.00491180341923576,4.96680674995911,-29.1963307441543
639,6378776,529.890391275886,114.954244522811,0.999999992888579,-7.53563765963302,9.46179181263518,-0.00487180210143741,4.72388501039736,-38.5351652468048
640,6378777,521.488731142318,124.101278263263,0.999999992888581,-9.22274175990483,8.82565271576973,-0.00481669748613547,4.47666868156104,-46.2606982354868
641,6378778,511.544267985656,132.598179570932,0.999999992888577,-10.612205225484,8.16749883181365,-0.00474869378034228,4.267745560861,-52.4172273787646
642,6378779,500.379453154428,140.441231161445,0.999999992888578,-11.6567762267269,7.52423925816647,-0.00467051073371773,4.11943457172017,-57.1587376785751
643,6378780,488.356589986607,147.664222223838,0.999999992888577,-12.3242709532521,6.93362967621349,-0.00458527441206214,4.04189709693448,-60.6381466887234
644,6378781,475.862077251502,154.338239738691,0.999999992888578,-12.5988324936318,6.43215480432915,-0.00449639353910594,4.04047930422763,-62.9542872033009
645,6378782,463.289755250711,160.569340041553,0.999999992888577,-12.481460807738,6.05292530134091,-0.0044074232671442,4.12015677041299,-64.1290070703785
646,6378783,451.024095352213,166.494171526406,0.999999992888578,-11.9897957019198,5.82370166152377,-0.00432192371853395,4.28745444476306,-64.0933913916781
647,6378784,439.42397486377,172.27372991932,0.999999992888578,-11.1571686072158,5.7651526746732,-0.0042433178958387,4.54986341149344,-62.6738680338447
648,6378785,428.807746731029,178.085530300112,0.999999992888578,-10.0309719172797,5.88944547437613,-0.00417475565853745,4.9110696704219,-59.5819794801645
649,6378786,419.440249270867,184.114569645399,0.99999999288858,-8.67042514998939,6.19924854710668,-0.00411898775512102,5.35773024543796,-54.4360255772356
650,6378787,411.522308179865,190.54352536208,0.999999992888578,-7.1438438625139,6.68720906924446,-0.00407825651274549,5.83347768095839,-46.8913305983315
651,6378788,405.183165855297,197.542685187073,0.999999992888577,-5.52553886492902,7.33594254470636,-0.00405420580804431,6.21334303879794,-36.9880256537053
652,6378789,400.476137186304,205.260129118742,0.999999992888577,-3.89248887805323,8.11854707850673,-0.00404781595163228,6.33789412181136,-25.6161333471995
653,6378790,397.377642797235,213.812683100083,0.999999992888577,-2.32093868499951,8.99962800689924,-0.00405936392661751,6.14211124869693,-14.4614897551326
654,6378791,395.78961715826,223.278136676766,0.999999992888579,-0.883076670955257,9.93679233893693,-0.00408841266863089,5.72596276623464,-5.0788722710612
655,6378792,395.545137124532,233.68916381666,0.999999992888577,0.356059602617632,10.8825478668524,-0.00413382775832962,5.24961520434976,1.87363820910661
656,6378793,396.416973294297,245.029309802762,0.999999992888581,1.34131318416273,11.7865201227747,-0.00419382270972959,4.82116465309712,6.49208706919514
657,6378794,398.128638599988,257.231311087328,0.999999992888576,2.02965449412257,12.5978827116648,-0.00426603002815648,4.48385386529716,9.15207190658916
658,6378795,400.367401516139,270.177903734679,0.999999992888577,2.39185017867636,13.2678838617194,-0.00434759489436662,4.24514974546971,10.2189309291872
659,6378796,402.798649911973,283.705154908286,0.999999992888579,2.41348681148106,13.752344991985,-0.00443528950522526,4.09969940795527,9.95361527802306
660,6378797,405.080939384976,297.608226654353,0.999999992888577,2.09531265556988,14.0140061211311,-0.00452564101391115,4.04002564090483,8.50339494245987
661,6378798,406.881038983479,311.649358150448,0.999999992888577,1.45289251976671,14.0245981511374,-0.00461506987254536,4.06001673452821,5.91427911484964
662,6378799,407.888298179734,325.567737745352,0.999999992888576,0.51560243517557,13.7665332775517,-0.0047000328416328,4.15484248095935,2.14465709267379
663,6378800,407.82770091264,339.090835306724,0.999999992888577,-0.674979047384146,13.2341215221081,-0.00477716377501305,4.31847384382017,-2.92001088042973
664,6378801,406.471043159731,351.946683789414,0.999999992888579,-2.06719906931244,12.4342429041204,-0.00484340815685696,4.53855362555765,-9.43944748812708
665,6378802,403.645766178632,363.876540835569,0.999999992888579,-3.60187149468308,11.3864300667316,-0.0048961448055359,4.78849868604254,-17.5541075295237
666,6378803,399.241093497788,374.647329817366,0.999999992888577,-5.21510652289085,10.1223440659706,-0.00493329023333901,5.02026520917282,-27.2582747274036
667,6378804,393.211250251085,384.063256970853,0.999999992888577,-6.84129314675174,8.68465518495746,-0.00495338227917946,5.16898489594125,-38.2295383057306
668,6378805,385.575682232192,391.976027710681,0.999999992888578,-8.41609374066732,7.12536965213741,-0.0049556383585451,5.18128249097089,-49.7479879340515
669,6378806,376.416332462177,398.293140015028,0.999999992888578,-9.87931176965041,5.50367061037193,-0.00493998662794723,5.05208880345857,-60.8786599074707
670,6378807,365.872168485372,402.983813697099,0.999999992888578,-11.1775018438626,3.88336625474782,-0.00490706958525762,4.82869515332122,-70.8417730661914
671,6378808,354.131277713157,406.082217913603,0.999999992888579,-12.2662056408622,2.33005850998987,-0.00485821797122176,4.57675236105863,-79.2447160597313
672,6378809,341.420955212851,407.687780747387,0.999999992888578,-13.1117168276905,0.908160917033979,-0.00479539835297631,4.34818317709199,-86.0381283306392
673,6378810,327.996293555719,407.962498567619,0.999999992888578,-13.6923020422395,-0.322096252333836,-0.00472113482248225,4.17292539168361,-91.3478352997334
674,6378811,314.127843959836,407.125302882889,0.999999992888578,-13.9988320440191,-1.30753275305902,-0.00463840819490005,4.06515693431194,-95.3363572218409
675,6378812,300.088949522587,405.443681960072,0.999999992888579,-14.0348059890617,-2.00461989559633,-0.00455053752839866,4.0315209792542,-98.1289214747513
676,6378813,286.143353739737,403.222886931339,0.999999992888579,-13.8157810167405,-2.3816901176708,-0.00446104777738224,4.0767815411788,-99.7812582974044
677,6378814,272.533661070215,400.793171064695,0.999999992888579,-13.3682475513101,-2.42064439539912,-0.00437352890122028,4.20673210350481,-100.263806962977
678,6378815,259.471172728229,398.495610514529,0.999999992888579,-12.7280165699581,-2.11806924571139,-0.0042914932975634,4.42873529992515,-99.4482588709022
679,6378816,247.127543153636,396.667130238628,0.999999992888579,-11.9382073572681,-1.48570147459788,-0.00421823500613385,4.74905325647508,-97.0942194810714
680,6378817,235.628604844192,395.625406007704,0.999999992888578,-11.0469419173692,-0.550208467463254,-0.00415669859962063,5.16381524556183,-92.8516540180759
681,6378818,225.050596465529,395.654329977184,0.999999992888579,-10.1048644528633,0.647716671332205,-0.0041093613870278,5.63842756947098,-86.3327525472154
682,6378819,215.418907088625,396.990711999744,0.999999992888578,-9.16261061432163,2.05491391313222,-0.0040781346132801,6.07763545086306,-77.3597605859906
683,6378820,206.7093241252,399.81284208404,0.999999992888579,-8.26835134221026,3.60790701256046,-0.00406428710359584,6.32513493208901,-66.4263303991389
684,6378821,198.85165020687,404.231462991681,0.999999992888579,-7.4655301321625,5.23555586716965,-0.00406839393462674,6.25916120660594,-54.9585663894489
685,6378822,191.735440833494,410.283599164165,0.999999992888578,-6.79090082211079,6.86209594661245,-0.00409031397335537,5.91510422632012,-44.7016243701837
686,6378823,185.217515542244,417.929563507394,0.999999992888576,-6.27295616778679,8.41043098139587,-0.0041291946625577,5.44640974184343,-36.7179176842027
687,6378824,179.130815295386,427.053322622063,0.999999992888577,-5.93081643036347,9.80553191378996,-0.00418350646196108,4.98963306716356,-31.1676860763474
688,6378825,173.294121434819,437.46625025172,0.999999992888577,-5.77362303046116,10.9777886327917,-0.00425110308398059,4.61213415579042,-27.7417933271884
689,6378826,167.522119425707,448.914144938823,0.999999992888577,-5.80045625734217,11.8661615980005,-0.00432930727075977,4.3326882823096,-26.050699500177
690,6378827,161.635284954884,461.087238237157,0.999999992888576,-6.00076937167496,12.420988129741,-0.00441501748641179,4.14937202901552,-25.7861250989894
691,6378828,155.469090680363,473.632781290808,0.999999992888576,-6.35530553555574,12.6063125997395,-0.00450483153062564,4.05486876873558,-26.7545770961683
692,6378829,148.882077653788,486.169676652174,0.999999992888577,-6.83744012475096,12.4016303707132,-0.0045951819604252,4.04235357217593,-28.8696734873054
693,6378830,141.762403534542,498.304524595489,0.999999992888577,-7.41487029676558,11.8029611873698,-0.00468247881300595,4.10663168416358,-32.1381581169902
694,6378831,134.032566467734,509.648383562329,0.999999992888577,-8.05155720687672,10.8231976461184,-0.00476325252683486,4.24262951608556,-36.6464498203988
695,6378832,125.652104295933,519.83350615361,0.999999992888579,-8.70981476820898,9.49170700137969,-0.00483429234020498,4.44143861351316,-42.5405390251897
696,6378833,116.618178341881,528.529307224091,0.999999992888578,-9.35243287458232,7.85319840550709,-0.0048927747543734,4.6834653170611,-49.9803167924458
697,6378834,106.964063668092,535.456849569341,0.999999992888578,-9.94472279777566,5.96590116381372,-0.00493637576978903,4.93006199222468,-59.040594767004
698,6378835,96.7556777123847,540.401194288151,0.999999992888578,-10.4563779985097,3.89913116530561,-0.00496336409743822,5.12138219360788,-69.5502031309885
699,6378836,86.0863809206437,543.221054504859,0.999999992888579,-10.8630545274546,1.73035085355648,-0.00497267024054333,5.19443649859893,-80.9499732057125
700,6378837,75.0703713143599,543.855308696705,0.999999992888579,-11.1475909476044,-0.458148387051952,-0.0049639289698782,5.1208485883066,-92.3538794912598
701,6378838,63.8350654214785,542.326068125609,0.999999992888579,-11.3008074486964,-2.58279484121419,-0.00493749405706425,4.9287576417611,-102.874213398693
702,6378839,52.5129071789778,538.738145581335,0.999999992888579,-11.3218465218853,-4.562358402158,-0.00489442458742243,4.68114665217906,-111.948285144687
703,6378840,41.2330719035472,533.274932875648,0.999999992888579,-11.2180420449818,-6.32148426374466,-0.00483644210418707,4.43801742526143,-119.402027133685
704,6378841,30.113533061442,526.190854988452,0.999999992888578,-11.0043286396386,-7.79398024594709,-0.00476586253545023,4.23816376422653,-125.308880472123
705,6378842,19.2539354623907,517.800722131054,0.999999992888577,-10.7022274209944,-8.92571031967493,-0.00468550331573119,4.10124830865914,-129.828522524591
706,6378843,8.72967103124685,508.466440242147,0.999999992888579,-10.3384665317928,-9.67696433233608,-0.00459857140676281,4.03618584668081,-133.107318953943
707,6378844,-1.41251495903878,498.581659188762,0.999999992888579,-9.94331400197123,-10.0241973316111,-0.00450853506617794,4.04802524465578,-135.23231484071
708,6378845,-11.157144754716,488.555030759687,0.999999992888577,-9.54871552992183,-9.96106017305854,-0.00441898534002711,4.14193020837956,-136.211009005577
709,6378846,-20.5207117747492,478.792811151745,0.999999992888579,-9.18633997705751,-9.49867498149922,-0.00433349322111626,4.32470950301323,-135.957893426221
710,6378847,-29.5504284007302,469.681572183847,0.99999999288858,-8.88564018762711,-8.66514305479688,-0.0042554665134103,4.60371013087528,-134.280469161276
711,6378848,-38.3210869360671,461.571780572639,0.999999992888577,-8.67203594500923,-7.50430738556058,-0.00418801464169124,4.98099558789318,-130.871421992575
712,6378849,-46.9302068445268,454.762965492347,0.999999992888578,-8.56531949619924,-6.07382554690508,-0.00413382379084373,5.43814862983499,-125.341497168232
713,6378850,-55.4917364089327,449.491123116746,0.99999999288858,-8.57837243962582,-4.4426396954709,-0.00409505006746111,5.90844968355824,-117.379512872629
714,6378851,-64.1286579526735,445.918906188361,0.999999992888579,-8.71626646954228,-2.6879574704919,-0.00407323389997427,6.25590034036216,-107.139368586949
715,6378852,-72.96490846935,444.129021498606,0.999999992888578,-8.97580032928651,-0.891879371781372,-0.0040692378219386,6.32650122202724,-95.6750120657439
716,6378853,-82.1170685684509,444.121114232504,0.999999992888578,-9.34550237099469,0.862176209836389,-0.0040832128763947,6.08307142822371,-84.7294746684335
717,6378854,-91.6862898275584,445.812262024768,0.999999992888578,-9.80610351809195,2.49309046473966,-0.00411459217664459,5.6461839707314,-75.7357808925105
718,6378855,-101.750922921525,449.041040428628,0.999999992888578,-10.3314604359085,3.92554292458644,-0.00416211386395338,5.17237073710598,-69.1955199375573
719,6378856,-112.360276526688,453.574962667132,0.999999992888579,-10.8898846140776,5.09323627168426,-0.00422387131598908,4.75758077710781,-64.9346208359391
720,6378857,-123.52988148835,459.120947244555,0.999999992888578,-11.445811090911,5.9417049846973,-0.0042973896524446,4.43688720202721,-62.5656927372804
721,6378858,-135.238558800794,465.338334007724,0.99999999288858,-11.9617218429615,6.43058506114994,-0.0043797244139605,4.21437651974171,-61.7378919620383
722,6378859,-147.427497350623,471.853858555079,0.999999992888578,-12.4002243979835,6.53524701994028,-0.0044675788631189,4.0838523843875,-62.2098059721638
723,6378860,-160.001442762498,478.277911438079,0.99999999288858,-12.7261767761276,6.24772368864815,-0.00455743604763856,4.03795034111178,-63.8521988035552
724,6378861,-172.831987353921,484.22135605439,0.999999992888578,-12.9087459403327,5.57689655352039,-0.0046456989754347,4.07084937973721,-66.634707136784
725,6378862,-185.762838828494,489.312159724421,0.999999992888577,-12.9232887879937,4.54793819449664,-0.00472883396265101,4.17775570278007,-70.612375288086
726,6378863,-198.616837690628,493.211106864792,0.999999992888578,-12.7529522946329,3.20104198098505,-0.00480351180313898,4.35201619690134,-75.9099245591475
727,6378864,-211.204396034371,495.625910553933,0.999999992888579,-12.3899023947191,1.58950221644091,-0.00486674059806487,4.57949237625822,-82.6897856156241
728,6378865,-223.332948457652,496.32311674069,0.999999992888578,-11.8361089455845,-0.222763178307662,-0.00491598506324844,4.83036267391591,-91.0785984986096
729,6378866,-234.816943761437,495.137300094696,0.999999992888579,-11.103635818315,-2.16413087409082,-0.00494926735892934,5.05287282755147,-101.029273823607
730,6378867,-245.48786723398,491.977177041228,0.999999992888579,-10.2144097363809,-4.15849571525164,-0.00496524614395499,5.18145508170342,-112.15269557081
731,6378868,-255.203769979956,486.82840389306,0.999999992888579,-9.19946773262171,-6.1286515700294,-0.00496326973773426,5.16866542446693,-123.671853119115
732,6378869,-263.857794959411,479.752979525888,0.999999992888577,-8.09770971480949,-7.99967566409564,-0.00494340212877813,5.01929539257999,-134.651487040723
733,6378870,-271.385228856573,470.885325704469,0.999999992888577,-6.95420828968052,-9.70216404760834,-0.00490642024428252,4.78660813711491,-144.36860131393
734,6378871,-277.768672989685,460.425266870097,0.999999992888577,-5.8181513982169,-11.1751742767525,-0.00485378285025753,4.53558173348479,-152.497408237989
735,6378872,-283.041012335677,448.628268148184,0.999999992888576,-4.74051326774054,-12.3687463704168,-0.00478757186428866,4.31442513315983,-159.030186091971
736,6378873,-287.285965394329,435.793409330078,0.999999992888577,-3.77156465345924,-13.2458938794913,-0.00471040987629872,4.14982361784184,-164.106770125645
737,6378874,-290.636114139252,422.249668315489,0.999999992888579,-2.95834350206863,-13.7839824670791,-0.00462535472053901,4.05416295038821,-167.887069686508
738,6378875,-293.26843708377,408.34115578904,0.999999992888576,-2.342211454463,-13.9754425066189,-0.00453577790155829,4.03345694346064,-170.486171266084
739,6378876,-295.397493487031,394.41198088172,0.999999992888579,-1.95661973075614,-13.8277934747956,-0.00444523002722422,4.09250491293044,-171.946392353978
740,6378877,-297.266526764163,380.791433810747,0.999999992888576,-1.82519992522247,-13.3629898644304,-0.00435729902707631,4.23739340132021,-172.222546232572
741,6378878,-299.1368642374,367.780146072003,0.999999992888577,-1.96028140162263,-12.6161294707519,-0.00427546724163285,4.47560529644233,-171.168311334362
742,6378879,-301.276082931671,355.637833230369,0.999999992888581,-2.36191792761586,-11.6335937612858,-0.00420297278962027,4.81257717788455,-168.523752867664
743,6378880,-303.945482378475,344.573142663655,0.999999992888579,-3.01748279091712,-10.4707152962116,-0.0041426803253703,5.24109440227595,-163.924234546192
744,6378881,-307.387451530333,334.736022957878,0.999999992888579,-3.90186498989611,-9.18908767243359,-0.0040969669734933,5.71844373002038,-156.993353633937
745,6378882,-311.813335269123,326.212908254259,0.999999992888578,-4.97827044747737,-7.85364830660459,-0.00406762818451063,6.13721587749914,-147.63063214007
746,6378883,-317.392395300069,319.02487571907,0.99999999288858,-6.19960292999782,-6.52967291251695,-0.00405580567557162,6.33728091445598,-136.485796378449
747,6378884,-324.242420541711,313.128793942131,0.999999992888577,-7.5103708758364,-5.27982243110239,-0.00406194286251131,6.21725292520811,-125.107815047762
748,6378885,-332.422474941225,308.421341139076,0.99999999288858,-8.84904004252432,-4.16137842295188,-0.00408576703574209,5.8404724216152,-115.186266017648
749,6378886,-341.92817880386,304.74564106404,0.999999992888579,-10.1507290630913,-3.22379183298743,-0.004126300399043,5.3660712722375,-107.619773336962
750,6378887,-352.689807290563,301.900147608419,0.999999992888578,-11.3501268064703,-2.50665318599156,-0.00418189975817497,4.91964878825909,-102.454044148869
751,6378888,-364.57336181553,299.649311505226,0.999999992888578,-12.384497792545,-2.0381705378776,-0.00425032188835306,4.55817153224175,-99.3458968221455
752,6378889,-377.384632577566,297.735488729737,0.999999992888578,-13.1966354940439,-1.8342159848983,-0.00432881315810446,4.29529522800128,-97.9131480841678
753,6378890,-390.876129825876,295.891503254249,0.999999992888578,-13.7376235425366,-1.89797348570359,-0.0044142198052569,4.12744905202218,-97.8663448032063
754,6378891,-404.756624356612,293.853258622498,0.999999992888578,-13.9692717130624,-2.22019155147642,-0.00450311334084096,4.04716131124577,-99.0309376190775
755,6378892,-418.702910732139,291.371803803332,0.999999992888578,-13.8661068362553,-2.78001542198599,-0.00459192764310834,4.04788686739282,-101.337158841935
756,6378893,-432.373295972175,288.224298002159,0.999999992888578,-13.416817917072,-3.54634605873953,-0.00467710100369934,4.12461897822495,-104.806120464786
757,6378894,-445.422227439494,284.223384244725,0.999999992888579,-12.625078878382,-4.47964894323319,-0.00475521808147236,4.27199038638482,-109.53605808101
758,6378895,-457.515410813086,279.224569071349,0.999999992888577,-11.509700401921,-5.53411541040421,-0.00482314589432007,4.47985480300327,-115.67958214978
